,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
5791,16.7,21.4,0.4,6.4,6.5,52.0,28.0,26.0,62.0,76.0,1019.4,1017.1,7.0,6.0,19.8,19.3,0,0,1,0,0,1,0,0,0,0,0
13807,8.7,14.9,0.0,1.6,1.5,44.0,17.0,19.0,79.0,68.0,1012.9,1011.9,7.0,7.0,10.2,14.1,0,0,0,0,1,0,0,0,0,1,0
1726,20.5,28.0,0.0,4.0,8.8,61.0,24.0,35.0,60.0,70.0,1017.4,1015.4,3.0,7.0,24.6,23.9,0,0,1,0,0,1,0,0,0,0,0
3778,2.1,15.2,0.0,1.2,9.3,48.0,7.0,28.0,61.0,44.0,1023.2,1018.0,0.0,1.0,9.1,14.7,0,0,0,0,1,0,0,0,1,0,0
5833,17.4,30.6,0.0,11.2,6.4,72.0,48.0,35.0,47.0,36.0,1004.5,1000.9,7.0,7.0,23.5,29.1,0,0,1,0,0,0,0,0,0,1,0
763,7.7,11.3,6.4,0.8,0.0,37.0,20.0,20.0,95.0,56.0,1022.8,1020.6,8.0,7.0,7.9,11.1,1,0,0,0,1,0,1,0,0,0,0
6788,8.9,15.0,1.2,3.4,5.6,46.0,19.0,22.0,73.0,32.0,1018.2,1016.7,7.0,4.0,10.0,14.2,1,0,0,0,1,0,0,0,0,1,0
1484,9.8,22.3,2.4,2.4,7.2,39.0,9.0,24.0,96.0,55.0,1013.8,1011.4,7.0,4.0,12.9,20.7,1,0,0,0,1,0,0,0,0,0,1
3392,11.8,20.3,0.0,9.2,13.0,44.0,17.0,24.0,42.0,37.0,1019.3,1018.0,3.0,2.0,17.3,19.7,0,0,1,0,0,0,0,0,0,0,1
2014,20.0,20.1,33.0,7.4,0.0,70.0,28.0,37.0,99.0,96.0,995.9,993.2,8.0,8.0,20.1,17.3,1,0,0,1,0,0,0,0,1,0,0
4262,4.3,23.6,0.0,2.0,9.3,22.0,6.0,9.0,56.0,29.0,1027.0,1022.7,0.0,1.0,12.4,23.1,0,0,0,0,1,0,0,0,0,0,1
5691,10.4,17.2,4.8,5.2,8.1,54.0,19.0,22.0,63.0,49.0,1016.6,1018.9,7.0,3.0,14.7,16.8,1,0,1,0,0,0,0,0,0,0,1
3830,24.0,34.8,0.0,7.0,11.2,43.0,19.0,24.0,62.0,31.0,1013.4,1010.4,2.0,3.0,29.0,34.1,0,1,0,0,0,0,1,0,0,0,0
1067,7.9,19.8,0.0,2.6,10.0,46.0,17.0,19.0,48.0,30.0,1006.1,1003.8,1.0,1.0,15.9,19.0,0,0,0,0,1,1,0,0,0,0,0
4687,7.3,24.9,0.0,7.0,10.4,37.0,17.0,22.0,55.0,19.0,1020.2,1015.5,0.0,0.0,13.6,24.1,0,0,0,0,1,0,0,0,1,0,0
10988,8.8,16.1,0.0,2.4,10.9,41.0,9.0,22.0,93.0,71.0,1014.2,1012.8,6.0,8.0,12.8,15.2,0,0,1,0,0,0,0,0,0,1,0
11710,4.9,19.4,0.0,6.6,13.4,30.0,13.0,19.0,66.0,61.0,1021.5,1020.1,7.0,5.0,15.0,18.4,0,0,0,1,0,0,0,0,0,1,0
11258,3.3,16.4,0.0,0.8,6.9,20.0,6.0,4.0,95.0,59.0,1020.8,1019.0,5.0,4.0,6.9,16.2,0,1,0,0,0,1,0,0,0,0,0
10940,4.9,14.1,0.0,0.2,4.6,26.0,15.0,11.0,99.0,71.0,1028.2,1023.4,8.0,7.0,5.1,13.6,0,0,0,0,1,1,0,0,0,0,0
3231,6.6,13.8,3.0,4.6,9.4,61.0,17.0,31.0,77.0,46.0,1013.5,1015.5,1.0,4.0,9.5,12.6,1,1,0,0,0,0,0,0,0,1,0
10576,9.5,16.2,5.8,1.8,7.2,43.0,13.0,19.0,56.0,59.0,1019.3,1018.6,5.0,5.0,12.7,14.7,1,1,0,0,0,0,0,0,0,1,0
660,13.7,22.3,0.0,3.2,4.5,24.0,6.0,13.0,74.0,76.0,1019.4,1017.2,6.0,7.0,18.1,19.4,0,1,0,0,0,0,0,1,0,0,0
3573,5.0,14.2,0.0,4.0,2.6,28.0,7.0,13.0,75.0,51.0,1021.2,1017.2,7.0,6.0,10.2,13.5,0,0,1,0,0,0,0,0,1,0,0
6461,5.8,16.6,0.0,3.0,6.5,28.0,17.0,11.0,62.0,36.0,1020.4,1017.4,5.0,6.0,9.4,16.0,0,0,0,0,1,1,0,0,0,0,0
6670,10.4,28.2,0.0,5.6,10.7,33.0,7.0,20.0,60.0,34.0,1019.2,1014.2,3.0,5.0,15.3,26.7,0,0,1,0,0,0,0,0,0,1,0
889,18.2,27.9,0.0,4.8,12.4,39.0,11.0,28.0,66.0,59.0,1017.8,1015.5,1.0,2.0,25.2,26.9,0,0,0,1,0,1,0,0,0,0,0
6189,18.0,26.1,0.0,4.8,10.6,48.0,31.0,26.0,31.0,19.0,1016.4,1012.4,1.0,0.0,20.5,25.8,0,1,0,0,0,0,0,1,0,0,0
10481,18.7,31.1,0.0,21.4,9.4,31.0,9.0,9.0,45.0,19.0,1009.9,1009.2,3.0,7.0,21.6,29.4,0,0,0,1,0,1,0,0,0,0,0
5153,14.3,20.1,0.0,6.4,4.4,43.0,24.0,26.0,64.0,61.0,1022.4,1020.3,7.0,8.0,17.9,17.9,0,0,1,0,0,1,0,0,0,0,0
7186,14.3,23.4,0.0,7.6,10.4,37.0,20.0,19.0,31.0,21.0,1022.1,1019.0,2.0,6.0,17.7,22.9,0,0,0,0,1,0,0,1,0,0,0
156,22.1,30.3,0.6,7.6,11.5,30.0,9.0,17.0,58.0,63.0,1011.4,1007.6,2.0,1.0,27.1,28.1,0,0,0,1,0,0,0,1,0,0,0
9850,19.0,34.2,0.0,8.6,10.3,59.0,11.0,22.0,54.0,36.0,1013.0,1009.7,2.0,4.0,26.5,33.3,0,0,0,1,0,1,0,0,0,0,0
12062,9.7,13.7,1.6,3.0,0.0,43.0,7.0,9.0,99.0,97.0,1018.1,1010.9,8.0,8.0,10.1,11.3,1,0,0,0,1,1,0,0,0,0,0
1721,13.2,29.9,0.0,5.8,5.5,44.0,2.0,13.0,67.0,58.0,1004.8,1003.3,5.0,8.0,22.6,23.6,0,0,0,1,0,0,0,0,0,1,0
12928,7.1,18.8,0.0,3.2,11.0,31.0,13.0,6.0,67.0,43.0,1024.6,1021.8,2.0,1.0,12.1,18.6,0,0,1,0,0,0,0,0,0,1,0
1909,14.4,28.2,0.0,2.8,10.0,37.0,9.0,26.0,66.0,60.0,1020.5,1016.5,1.0,6.0,23.3,25.9,0,1,0,0,0,1,0,0,0,0,0
2915,7.0,15.6,0.0,2.0,1.4,52.0,28.0,13.0,67.0,53.0,1009.7,1008.6,7.0,7.0,9.8,14.9,0,0,0,0,1,0,0,0,0,1,0
8353,19.7,23.6,0.0,6.6,9.1,50.0,9.0,30.0,83.0,85.0,1015.6,1015.2,7.0,7.0,21.3,20.8,0,0,0,1,0,1,0,0,0,0,0
4240,10.1,27.5,0.0,8.0,13.6,37.0,17.0,11.0,50.0,14.0,1020.5,1017.0,2.0,1.0,15.7,25.7,0,0,0,1,0,0,0,0,1,0,0
3073,25.0,33.4,5.4,4.0,7.4,37.0,11.0,6.0,68.0,91.0,1008.0,1006.2,5.0,7.0,30.5,26.3,1,0,0,1,0,0,1,0,0,0,0
4134,13.9,22.3,0.0,6.0,13.0,33.0,11.0,19.0,58.0,59.0,1016.7,1015.4,1.0,3.0,19.5,20.8,0,0,1,0,0,1,0,0,0,0,0
3739,17.9,36.5,0.0,13.4,12.9,37.0,15.0,15.0,18.0,10.0,1014.9,1010.7,1.0,2.0,29.0,35.4,0,0,1,0,0,0,0,0,0,0,1
2738,5.3,15.9,0.2,1.0,2.9,30.0,7.0,17.0,90.0,68.0,1021.5,1018.9,3.0,6.0,10.7,14.7,0,0,0,0,1,1,0,0,0,0,0
2835,18.3,32.9,0.6,1.6,8.4,33.0,20.0,17.0,63.0,30.0,1016.2,1012.4,7.0,3.0,22.0,31.3,0,0,1,0,0,1,0,0,0,0,0
13344,18.8,28.7,0.0,21.6,12.0,41.0,13.0,22.0,55.0,36.0,1014.4,1016.0,6.0,5.0,22.4,26.9,0,0,0,1,0,0,0,0,0,1,0
7213,10.2,19.1,0.0,4.0,2.9,28.0,15.0,17.0,66.0,48.0,1022.6,1018.3,7.0,7.0,14.6,17.6,0,0,1,0,0,1,0,0,0,0,0
5012,4.3,13.3,0.0,3.6,9.9,31.0,17.0,17.0,90.0,55.0,1025.2,1022.9,1.0,1.0,8.8,12.7,0,0,0,0,1,0,0,0,1,0,0
6198,17.4,27.1,0.0,7.4,3.1,41.0,24.0,28.0,54.0,50.0,1021.7,1018.9,2.0,7.0,22.7,25.8,0,1,0,0,0,0,0,1,0,0,0
7491,21.7,30.6,0.0,8.0,9.8,46.0,31.0,20.0,36.0,27.0,1018.8,1015.1,1.0,4.0,24.2,29.5,0,1,0,0,0,0,0,1,0,0,0
1177,6.6,12.6,0.0,0.8,0.2,28.0,9.0,15.0,72.0,66.0,1030.7,1029.6,8.0,8.0,10.8,12.0,0,0,0,0,1,0,0,0,1,0,0
2923,7.9,19.7,0.0,0.2,6.5,31.0,11.0,15.0,86.0,41.0,1026.0,1021.9,6.0,5.0,11.7,18.7,0,0,0,0,1,0,0,0,0,0,1
132,12.8,14.7,7.6,4.6,0.0,41.0,20.0,17.0,96.0,91.0,1018.7,1015.6,8.0,8.0,13.9,13.7,1,1,0,0,0,1,0,0,0,0,0
1331,12.3,31.9,0.0,8.0,12.7,39.0,9.0,28.0,42.0,29.0,1017.2,1013.9,2.0,2.0,24.1,30.3,0,0,1,0,0,0,0,0,0,0,1
5804,23.0,29.7,29.8,6.0,2.6,37.0,9.0,24.0,92.0,68.0,1012.6,1009.2,7.0,6.0,24.0,27.8,1,0,0,1,0,0,0,1,0,0,0
4012,20.5,34.4,17.6,9.2,9.3,72.0,15.0,33.0,61.0,64.0,1013.9,1009.4,6.0,4.0,29.9,32.0,1,0,1,0,0,0,1,0,0,0,0
9716,5.2,12.4,0.2,1.6,2.5,15.0,7.0,7.0,78.0,67.0,1017.2,1012.6,7.0,7.0,9.0,11.4,0,0,0,0,1,1,0,0,0,0,0
235,8.4,19.2,1.8,1.6,7.1,56.0,15.0,31.0,85.0,54.0,1016.0,1012.8,6.0,5.0,13.7,17.8,1,0,1,0,0,0,0,0,0,0,1
5616,11.4,26.5,0.0,8.4,9.2,43.0,11.0,30.0,36.0,48.0,1021.4,1018.6,2.0,6.0,20.7,25.0,0,0,0,0,1,0,0,1,0,0,0
1418,21.4,24.5,0.0,4.8,0.0,33.0,13.0,15.0,58.0,76.0,1015.7,1014.7,8.0,8.0,23.9,23.2,0,1,0,0,0,0,0,0,0,0,1
10167,-0.1,14.7,0.0,1.4,7.8,31.0,6.0,13.0,90.0,45.0,1037.7,1035.3,0.0,0.0,4.5,14.3,0,0,0,0,1,0,0,0,0,1,0
2020,13.3,26.9,0.0,5.4,9.7,30.0,6.0,13.0,49.0,62.0,1017.0,1011.3,1.0,4.0,22.4,24.3,0,0,1,0,0,0,0,1,0,0,0
3270,22.1,30.4,0.6,7.4,7.6,57.0,22.0,37.0,84.0,52.0,1018.2,1014.9,7.0,5.0,23.1,28.5,0,0,1,0,0,0,0,1,0,0,0
1559,16.7,33.5,0.0,12.6,11.6,48.0,24.0,22.0,32.0,30.0,1013.6,1010.1,1.0,2.0,25.3,31.8,0,0,0,1,0,0,1,0,0,0,0
2360,24.8,33.4,0.0,7.6,4.0,39.0,2.0,24.0,70.0,66.0,1009.3,1006.2,6.0,7.0,28.9,31.2,0,0,0,1,0,0,1,0,0,0,0
5808,28.1,40.1,0.0,15.8,6.4,69.0,17.0,37.0,16.0,19.0,1006.7,1006.2,1.0,3.0,34.9,39.2,0,0,0,1,0,0,0,0,1,0,0
7886,19.8,36.3,0.0,11.8,12.9,37.0,17.0,15.0,30.0,17.0,1022.4,1019.1,1.0,5.0,29.4,34.5,0,0,1,0,0,0,0,0,0,1,0
8183,9.2,15.8,4.2,3.6,8.7,50.0,35.0,33.0,74.0,65.0,1021.7,1021.7,3.0,2.0,13.6,15.8,1,0,1,0,0,1,0,0,0,0,0
1124,18.5,33.0,0.0,15.0,11.0,65.0,35.0,43.0,11.0,6.0,1012.4,1007.5,1.0,0.0,25.1,32.0,0,0,0,0,1,0,1,0,0,0,0
7820,6.4,19.1,0.4,5.2,9.6,44.0,20.0,28.0,67.0,31.0,1016.2,1014.2,1.0,6.0,12.3,19.0,0,0,1,0,0,0,0,0,0,1,0
4711,26.4,33.4,0.0,7.4,10.2,33.0,13.0,17.0,72.0,61.0,1014.1,1009.2,7.0,7.0,29.4,31.9,0,0,1,0,0,0,1,0,0,0,0
12036,15.4,17.2,0.6,4.5,0.4,44.0,17.0,15.0,83.0,88.0,1019.6,1021.4,8.0,8.0,16.4,14.9,0,1,0,0,0,0,0,0,0,1,0
2020,6.5,26.9,0.0,4.0,12.1,44.0,24.0,11.0,55.0,27.0,1017.4,1012.5,8.0,3.0,14.9,23.7,0,0,0,1,0,0,0,0,1,0,0
3832,21.6,33.4,0.0,13.4,4.8,46.0,30.0,30.0,40.0,60.0,1013.6,1011.8,7.0,5.0,25.5,24.9,0,0,0,1,0,0,0,0,0,1,0
4583,14.9,18.8,0.0,7.4,0.3,61.0,31.0,30.0,58.0,58.0,1025.2,1022.5,8.0,7.0,15.9,18.3,0,1,0,0,0,0,0,0,0,1,0
8593,17.9,19.6,0.2,6.8,0.0,44.0,28.0,31.0,94.0,87.0,1017.1,1016.7,8.0,8.0,18.6,19.0,0,0,1,0,0,1,0,0,0,0,0
205,22.1,27.9,0.8,7.4,0.1,28.0,4.0,13.0,80.0,60.0,1015.4,1012.9,7.0,7.0,23.9,27.3,0,0,0,1,0,0,0,1,0,0,0
2062,19.0,33.5,4.4,8.2,12.6,41.0,15.0,22.0,44.0,50.0,1015.1,1013.7,2.0,1.0,28.7,31.2,1,0,0,1,0,0,0,0,0,0,1
7618,22.5,43.1,0.0,14.4,12.9,33.0,11.0,15.0,38.0,12.0,1008.4,1005.2,0.0,0.0,27.5,41.4,0,0,0,1,0,0,0,0,0,1,0
10150,14.8,28.0,0.0,4.8,13.3,28.0,17.0,9.0,63.0,43.0,1012.3,1009.8,1.0,4.0,20.0,26.7,0,0,0,1,0,1,0,0,0,0,0
9831,15.5,32.2,0.0,16.0,13.3,33.0,11.0,17.0,60.0,23.0,1017.7,1014.4,5.0,0.0,19.9,29.8,0,0,0,1,0,0,0,0,0,1,0
8207,6.8,21.6,0.0,4.0,11.1,30.0,15.0,9.0,74.0,36.0,1024.0,1021.5,0.0,1.0,11.8,19.1,0,0,1,0,0,0,0,0,0,1,0
7012,12.0,19.3,8.4,2.4,2.4,50.0,24.0,28.0,61.0,42.0,1013.7,1016.5,7.0,7.0,16.3,19.1,1,0,1,0,0,0,0,0,0,1,0
7124,13.7,19.9,0.0,4.8,7.3,89.0,44.0,46.0,61.0,43.0,1000.8,996.4,1.0,7.0,14.8,16.4,0,0,0,0,1,0,0,0,0,1,0
2207,14.5,33.3,0.0,11.2,10.1,33.0,19.0,13.0,39.0,20.0,1020.4,1015.7,6.0,4.0,21.6,31.9,0,1,0,0,0,0,1,0,0,0,0
4712,11.5,18.6,0.0,3.4,7.5,31.0,13.0,22.0,58.0,92.0,1021.9,1019.2,2.0,7.0,16.7,13.2,0,0,0,0,1,1,0,0,0,0,0
315,13.1,22.1,0.0,2.2,2.2,33.0,7.0,6.0,86.0,60.0,1021.4,1020.3,7.0,8.0,15.0,21.6,0,0,1,0,0,0,0,0,1,0,0
4746,21.1,29.7,0.0,9.6,10.7,39.0,9.0,17.0,59.0,58.0,1007.4,1006.6,6.0,1.0,26.1,26.3,0,0,0,1,0,0,0,0,0,0,1
474,7.5,22.0,0.0,4.8,10.1,22.0,4.0,13.0,75.0,37.0,1018.0,1014.5,1.0,0.0,13.7,21.2,0,1,0,0,0,0,1,0,0,0,0
8071,13.9,21.5,8.4,4.8,8.8,28.0,20.0,11.0,62.0,57.0,1030.4,1027.1,1.0,3.0,17.9,20.5,1,1,0,0,0,1,0,0,0,0,0
11767,13.6,21.3,0.0,6.6,10.5,76.0,37.0,44.0,23.0,13.0,1007.4,1007.1,3.0,2.0,19.7,20.8,0,0,0,0,1,1,0,0,0,0,0
6032,6.9,15.3,0.0,3.2,0.3,59.0,17.0,43.0,61.0,67.0,1022.2,1017.7,7.0,8.0,10.8,14.0,0,0,0,0,1,0,0,0,0,1,0
3115,11.9,26.5,0.0,5.2,13.8,33.0,9.0,9.0,62.0,36.0,1018.9,1014.9,2.0,6.0,16.2,24.6,0,0,0,1,0,0,0,0,0,1,0
2671,10.7,25.8,0.0,4.0,2.6,35.0,7.0,15.0,32.0,31.0,1009.2,1006.3,8.0,8.0,17.3,24.5,0,0,1,0,0,0,0,0,1,0,0
3570,8.5,12.4,0.4,3.4,0.0,33.0,19.0,19.0,74.0,76.0,1025.4,1024.2,8.0,8.0,10.9,11.5,0,0,1,0,0,0,0,0,1,0,0
7157,10.6,18.4,4.6,2.4,11.3,31.0,19.0,9.0,51.0,41.0,1027.2,1025.9,6.0,1.0,13.2,18.1,1,0,1,0,0,0,0,0,0,1,0
12054,14.4,24.4,0.0,9.2,10.1,44.0,17.0,20.0,63.0,41.0,1015.6,1014.4,7.0,5.0,16.6,22.3,0,0,0,1,0,0,0,0,0,1,0
8585,16.2,34.5,0.0,9.2,13.1,39.0,6.0,20.0,53.0,10.0,1011.1,1009.0,5.0,1.0,22.2,34.0,0,0,0,1,0,0,0,0,0,1,0
11157,7.8,14.7,2.2,1.6,7.1,30.0,11.0,15.0,71.0,67.0,1023.1,1021.1,7.0,8.0,12.1,13.5,1,1,0,0,0,0,0,0,0,1,0
5481,15.9,23.4,0.0,4.8,12.9,30.0,15.0,17.0,65.0,62.0,1018.7,1017.7,4.0,1.0,20.7,21.7,0,0,0,1,0,1,0,0,0,0,0
4280,18.1,32.7,0.0,8.0,10.9,48.0,13.0,24.0,67.0,18.0,1016.4,1012.2,1.0,1.0,24.0,31.4,0,0,0,0,1,0,1,0,0,0,0
11183,7.1,12.8,30.2,0.4,0.0,56.0,24.0,24.0,88.0,92.0,1013.7,1013.0,8.0,8.0,11.9,11.9,1,0,0,0,1,0,0,0,0,1,0
6895,14.0,20.3,0.0,2.6,0.0,54.0,19.0,26.0,64.0,79.0,1030.1,1027.8,7.0,8.0,18.4,17.0,0,0,1,0,0,1,0,0,0,0,0
9110,5.5,26.5,0.0,5.6,11.3,48.0,28.0,19.0,29.0,9.0,1017.5,1011.5,0.0,3.0,16.9,25.7,0,0,1,0,0,0,0,0,0,1,0
340,14.7,20.0,0.4,2.8,0.0,31.0,4.0,4.0,90.0,89.0,1022.1,1019.3,8.0,8.0,16.9,18.9,0,0,0,0,1,0,0,1,0,0,0
3091,24.1,31.0,16.4,2.4,0.8,37.0,15.0,22.0,82.0,66.0,1005.9,1002.9,7.0,7.0,27.5,30.0,1,0,0,1,0,0,1,0,0,0,0
5993,13.0,16.5,3.2,0.2,1.9,30.0,15.0,19.0,96.0,69.0,1028.0,1025.9,8.0,7.0,13.3,15.2,1,1,0,0,0,0,0,0,0,1,0
57,20.5,36.8,0.0,14.2,12.6,52.0,20.0,30.0,53.0,37.0,1011.1,1010.1,2.0,1.0,26.5,33.0,0,0,0,1,0,0,0,0,1,0,0
4684,9.9,20.9,0.0,5.6,7.1,74.0,39.0,31.0,58.0,43.0,1018.8,1015.0,2.0,7.0,14.8,18.8,0,0,0,0,1,0,0,0,0,1,0
5176,24.8,30.0,32.2,1.4,0.4,46.0,15.0,15.0,87.0,90.0,1005.2,1003.4,7.0,7.0,25.9,26.8,1,1,0,0,0,0,1,0,0,0,0
2454,23.5,31.7,16.2,2.0,4.8,39.0,13.0,9.0,84.0,70.0,1009.2,1006.4,7.0,7.0,25.9,31.0,1,1,0,0,0,0,1,0,0,0,0
8789,8.9,15.2,0.0,5.6,2.1,35.0,9.0,13.0,65.0,76.0,1007.2,1006.2,6.0,6.0,11.2,13.7,0,1,0,0,0,1,0,0,0,0,0
3190,16.4,29.9,0.0,8.0,11.1,37.0,17.0,17.0,54.0,31.0,1017.8,1013.8,1.0,4.0,22.2,28.6,0,1,0,0,0,1,0,0,0,0,0
1094,18.5,40.9,0.0,11.6,11.3,52.0,28.0,4.0,45.0,8.0,1011.8,1008.0,1.0,1.0,27.1,40.5,0,1,0,0,0,0,0,0,0,0,1
12933,8.7,17.1,16.2,2.4,5.0,33.0,11.0,6.0,70.0,65.0,1004.2,1001.2,6.0,7.0,11.9,13.3,1,0,1,0,0,0,0,0,0,1,0
3650,21.7,36.9,1.0,23.8,10.8,39.0,15.0,6.0,54.0,29.0,1011.9,1009.2,1.0,4.0,26.7,34.7,0,0,0,1,0,1,0,0,0,0,0
2053,16.2,36.7,0.0,11.2,13.2,63.0,30.0,19.0,38.0,16.0,1013.1,1008.2,0.0,0.0,23.0,36.1,0,0,0,1,0,0,0,0,0,0,1
3413,15.5,34.1,0.0,11.4,12.7,37.0,17.0,13.0,37.0,16.0,1019.1,1014.7,4.0,1.0,23.4,33.7,0,0,0,1,0,0,0,0,0,0,1
7679,10.1,25.2,0.0,4.8,10.2,26.0,7.0,7.0,59.0,23.0,1020.6,1018.7,1.0,7.0,15.8,24.7,0,1,0,0,0,0,0,0,0,1,0
3383,15.6,19.8,0.0,6.8,0.0,54.0,30.0,31.0,55.0,54.0,1013.5,1013.4,7.0,8.0,17.1,18.7,0,0,0,1,0,0,0,0,1,0,0
3370,8.7,31.9,0.0,8.0,11.6,35.0,26.0,11.0,52.0,11.0,1019.3,1013.2,0.0,0.0,22.9,31.3,0,0,1,0,0,1,0,0,0,0,0
5890,18.0,28.0,0.0,7.2,10.2,37.0,19.0,28.0,56.0,46.0,1016.8,1013.2,4.0,4.0,23.9,26.4,0,1,0,0,0,0,0,1,0,0,0
804,12.4,23.1,0.4,1.6,2.6,41.0,7.0,19.0,97.0,59.0,1014.1,1012.3,7.0,8.0,17.2,21.7,0,1,0,0,0,0,0,0,0,0,1
8067,4.1,20.1,0.0,2.0,9.5,20.0,6.0,9.0,70.0,34.0,1023.6,1020.7,1.0,1.0,9.4,19.5,0,1,0,0,0,0,0,0,0,1,0
4999,21.8,32.3,0.0,7.2,10.9,41.0,11.0,22.0,71.0,38.0,1012.6,1008.2,2.0,1.0,26.4,31.5,0,0,0,0,1,0,1,0,0,0,0
1764,14.7,22.8,7.6,0.4,6.8,26.0,17.0,9.0,69.0,71.0,1015.9,1013.3,2.0,7.0,20.9,21.9,1,1,0,0,0,1,0,0,0,0,0
1553,12.7,29.8,0.0,16.0,12.4,50.0,30.0,28.0,25.0,12.0,1016.4,1012.1,1.0,1.0,21.6,28.5,0,0,0,1,0,0,1,0,0,0,0
793,3.9,23.6,0.0,4.4,10.2,30.0,2.0,6.0,40.0,15.0,1025.4,1021.4,1.0,0.0,11.9,22.9,0,0,0,0,1,0,1,0,0,0,0
2861,13.1,24.6,0.0,3.6,5.8,33.0,13.0,19.0,77.0,58.0,1018.5,1017.1,7.0,7.0,18.3,22.9,0,1,0,0,0,0,0,0,0,0,1
6237,12.9,25.4,0.0,2.6,10.1,37.0,7.0,30.0,64.0,60.0,1021.7,1018.1,1.0,4.0,19.9,23.1,0,0,0,0,1,0,0,1,0,0,0
1696,-1.8,14.5,0.0,5.2,10.9,39.0,20.0,20.0,37.0,23.0,1027.7,1023.9,1.0,1.0,7.6,13.2,0,0,0,0,1,0,1,0,0,0,0
2854,12.1,22.0,0.0,3.2,4.8,28.0,7.0,11.0,82.0,56.0,1024.2,1021.0,8.0,3.0,14.9,21.2,0,1,0,0,0,0,0,0,0,1,0
982,6.8,19.2,0.0,6.0,10.0,33.0,6.0,11.0,47.0,29.0,1019.2,1015.1,0.0,0.0,12.1,19.0,0,0,0,0,1,0,0,1,0,0,0
7903,16.3,22.0,0.0,8.2,10.3,78.0,13.0,46.0,63.0,77.0,1008.2,1009.1,3.0,7.0,19.9,19.4,0,0,1,0,0,1,0,0,0,0,0
1070,12.7,29.1,1.4,1.4,11.1,33.0,4.0,9.0,53.0,29.0,1010.9,1005.6,1.0,7.0,23.1,28.3,1,0,1,0,0,0,0,1,0,0,0
559,-1.6,11.1,0.0,1.2,5.7,13.0,6.0,6.0,94.0,52.0,1011.3,1009.3,8.0,2.0,1.6,10.5,0,0,0,0,1,0,0,0,0,1,0
5345,3.1,10.8,0.8,3.2,8.4,78.0,31.0,35.0,71.0,53.0,1016.0,1021.3,1.0,5.0,5.6,10.4,0,0,0,0,1,0,0,0,0,1,0
1917,9.6,14.2,23.2,2.0,4.0,54.0,28.0,20.0,75.0,75.0,1016.3,1017.1,7.0,6.0,12.0,12.4,1,0,0,0,1,0,0,0,0,1,0
11539,18.1,31.2,0.0,9.6,10.7,33.0,20.0,11.0,56.0,30.0,1015.4,1009.4,1.0,2.0,21.5,30.4,0,1,0,0,0,1,0,0,0,0,0
5177,18.2,27.5,0.8,4.6,2.2,30.0,11.0,9.0,91.0,67.0,1009.8,1010.1,8.0,7.0,18.9,22.4,0,0,0,1,0,0,0,0,0,1,0
4352,10.8,23.7,0.0,7.6,8.9,54.0,22.0,26.0,38.0,40.0,1003.4,1002.4,6.0,7.0,17.8,21.5,0,0,1,0,0,0,0,0,0,1,0
5821,17.4,34.3,0.0,12.0,12.3,37.0,22.0,13.0,57.0,15.0,1016.2,1012.9,0.0,0.0,20.9,32.4,0,0,0,1,0,0,0,0,1,0,0
7603,22.9,38.3,0.8,10.4,10.3,78.0,28.0,31.0,63.0,8.0,1002.8,1000.8,7.0,2.0,27.6,37.1,0,0,0,1,0,0,0,0,0,1,0
13780,2.9,17.9,0.2,1.6,8.6,13.0,6.0,6.0,100.0,58.0,1027.4,1024.3,2.0,2.0,4.9,17.2,0,1,0,0,0,0,0,0,0,1,0
1410,18.1,24.8,0.0,7.8,6.1,26.0,6.0,9.0,64.0,62.0,1014.8,1010.6,7.0,3.0,20.5,22.6,0,0,1,0,0,0,0,1,0,0,0
8817,8.0,11.6,0.0,2.2,0.0,48.0,28.0,20.0,71.0,76.0,1015.5,1013.6,8.0,8.0,9.3,11.1,0,0,0,0,1,1,0,0,0,0,0
12917,11.4,18.2,0.0,6.2,6.9,43.0,13.0,17.0,54.0,59.0,1019.2,1019.5,7.0,7.0,14.6,15.5,0,0,1,0,0,0,0,0,0,1,0
6284,20.1,24.7,0.0,4.0,4.1,50.0,17.0,22.0,78.0,86.0,1021.9,1019.8,6.0,8.0,22.7,21.5,0,1,0,0,0,1,0,0,0,0,0
6273,18.3,24.6,0.0,3.6,6.5,30.0,13.0,11.0,66.0,64.0,1020.7,1018.8,3.0,7.0,23.5,23.2,0,1,0,0,0,1,0,0,0,0,0
8536,12.7,17.4,2.6,5.4,1.0,30.0,13.0,13.0,80.0,75.0,1024.8,1021.9,7.0,7.0,14.9,15.4,1,0,1,0,0,1,0,0,0,0,0
2876,4.7,17.5,0.0,2.4,7.8,26.0,6.0,7.0,82.0,53.0,1029.5,1027.2,7.0,3.0,10.0,16.9,0,1,0,0,0,0,0,0,0,1,0
2483,19.9,30.9,0.2,8.0,12.2,30.0,9.0,13.0,53.0,45.0,1015.9,1012.6,2.0,3.0,26.2,29.5,0,0,0,1,0,0,0,1,0,0,0
396,16.5,32.9,0.0,9.8,11.5,41.0,11.0,24.0,41.0,33.0,1008.4,1007.6,7.0,6.0,27.5,30.9,0,0,0,1,0,0,0,0,0,0,1
