,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
14173,5.5,12.7,2.6,1.4,1.0,28.0,11.0,15.0,100.0,86.0,1019.4,1020.4,7.0,6.0,8.1,11.4,1,0,0,0,1,0,0,0,0,1,0
711,17.3,26.2,0.0,7.8,11.1,46.0,11.0,28.0,57.0,43.0,1007.6,1007.7,7.0,4.0,22.0,25.1,0,0,0,1,0,0,0,0,0,0,1
7968,20.9,36.6,0.0,9.0,4.2,48.0,11.0,20.0,62.0,20.0,1010.8,1008.5,7.0,5.0,24.9,35.1,0,0,0,1,0,0,0,0,0,1,0
5212,21.6,31.7,3.4,2.0,10.0,37.0,13.0,13.0,78.0,56.0,1011.9,1009.2,5.0,3.0,27.7,31.4,1,1,0,0,0,0,1,0,0,0,0
1349,10.7,32.0,0.0,8.0,12.0,39.0,7.0,30.0,51.0,22.0,1020.1,1018.3,0.0,1.0,21.8,31.1,0,0,1,0,0,0,0,0,0,1,0
3942,15.7,23.0,0.0,2.0,8.4,26.0,6.0,9.0,82.0,79.0,1018.2,1016.0,1.0,6.0,20.7,21.4,0,1,0,0,0,1,0,0,0,0,0
3903,19.0,29.5,0.0,6.6,10.8,46.0,22.0,30.0,58.0,48.0,1018.3,1015.3,2.0,4.0,25.5,27.7,0,0,1,0,0,0,0,1,0,0,0
12487,15.2,23.7,0.4,1.8,0.0,19.0,7.0,9.0,93.0,72.0,1019.8,1019.2,7.0,7.0,17.7,23.3,0,1,0,0,0,1,0,0,0,0,0
12483,19.3,24.6,0.6,5.0,0.0,41.0,15.0,17.0,92.0,91.0,1022.6,1020.4,7.0,7.0,20.4,21.0,0,0,0,1,0,1,0,0,0,0,0
7574,12.3,25.7,0.0,7.0,10.1,39.0,7.0,28.0,64.0,64.0,1019.8,1015.1,2.0,2.0,21.3,23.9,0,0,0,0,1,0,0,1,0,0,0
2595,19.0,27.3,0.0,8.4,1.0,31.0,13.0,15.0,67.0,69.0,1016.7,1016.6,7.0,7.0,22.5,24.4,0,0,0,1,0,1,0,0,0,0,0
7639,16.4,21.2,26.4,6.8,0.0,67.0,39.0,44.0,85.0,81.0,1014.6,1016.2,8.0,8.0,19.6,19.0,1,1,0,0,0,1,0,0,0,0,0
2442,1.4,18.3,0.0,2.2,10.1,26.0,19.0,6.0,73.0,36.0,1027.0,1023.7,0.0,0.0,9.0,17.9,0,0,0,0,1,1,0,0,0,0,0
13075,11.9,37.0,0.0,6.6,12.3,39.0,6.0,9.0,80.0,17.0,1020.6,1017.8,1.0,1.0,16.8,36.3,0,0,0,1,0,0,0,0,0,1,0
1295,10.4,21.1,0.0,2.8,1.6,26.0,6.0,11.0,81.0,70.0,1028.6,1025.5,7.0,7.0,16.0,19.8,0,1,0,0,0,1,0,0,0,0,0
4880,23.9,35.4,0.0,8.0,10.8,56.0,4.0,11.0,52.0,26.0,1012.6,1008.9,5.0,5.0,29.6,34.6,0,1,0,0,0,0,1,0,0,0,0
2649,20.5,33.7,0.0,13.0,11.6,48.0,24.0,13.0,48.0,33.0,1013.8,1012.2,3.0,2.0,24.8,30.8,0,0,0,1,0,1,0,0,0,0,0
2330,14.5,21.7,0.2,7.8,8.4,43.0,26.0,24.0,72.0,45.0,1015.7,1015.8,7.0,6.0,16.1,20.3,0,0,0,1,0,0,0,0,1,0,0
1807,4.6,17.8,0.2,1.0,8.7,24.0,6.0,15.0,61.0,54.0,1018.5,1016.2,0.0,1.0,13.9,16.9,0,0,0,0,1,1,0,0,0,0,0
13895,6.6,17.5,0.4,4.4,4.9,28.0,13.0,9.0,72.0,55.0,1020.8,1020.2,1.0,7.0,12.3,17.0,0,0,1,0,0,0,0,0,0,1,0
2861,14.2,27.1,0.0,7.6,11.4,31.0,15.0,9.0,56.0,41.0,1017.5,1014.5,2.0,6.0,19.5,25.4,0,0,0,1,0,1,0,0,0,0,0
12903,1.2,13.6,0.4,3.6,5.7,26.0,4.0,15.0,95.0,58.0,1025.7,1024.0,3.0,7.0,6.4,12.4,0,0,0,0,1,0,0,0,0,1,0
1082,10.8,32.2,0.0,6.6,13.4,44.0,13.0,30.0,58.0,45.0,1010.0,1006.9,0.0,1.0,19.7,26.3,0,0,0,1,0,0,0,0,0,1,0
2015,11.7,27.0,0.0,3.8,10.6,22.0,6.0,9.0,50.0,33.0,1017.8,1015.1,0.0,0.0,20.7,24.5,0,0,1,0,0,0,0,1,0,0,0
8897,14.4,19.3,1.4,3.0,8.2,67.0,43.0,35.0,59.0,60.0,1011.4,1010.7,6.0,2.0,17.7,18.9,1,0,1,0,0,1,0,0,0,0,0
9311,2.7,9.9,6.2,0.4,6.2,41.0,11.0,20.0,86.0,58.0,1018.4,1018.9,7.0,3.0,4.4,9.4,1,0,0,0,1,1,0,0,0,0,0
918,17.1,25.6,13.2,2.8,4.2,52.0,26.0,20.0,89.0,54.0,1031.5,1030.1,7.0,7.0,17.7,24.4,1,1,0,0,0,1,0,0,0,0,0
431,15.4,24.8,0.0,5.2,7.4,39.0,13.0,13.0,66.0,43.0,1013.2,1009.0,8.0,6.0,17.5,23.8,0,0,0,1,0,0,0,0,0,1,0
6726,25.3,32.7,0.8,6.8,10.3,54.0,22.0,39.0,68.0,58.0,1007.2,1004.0,7.0,5.0,30.3,31.4,0,0,0,1,0,0,0,1,0,0,0
1748,18.0,25.3,2.0,4.0,3.3,31.0,19.0,11.0,86.0,65.0,1019.1,1017.4,7.0,6.0,20.5,24.3,1,1,0,0,0,1,0,0,0,0,0
3472,5.7,17.6,0.0,2.0,6.7,31.0,17.0,13.0,71.0,52.0,1030.7,1027.0,4.0,5.0,11.8,17.2,0,1,0,0,0,0,0,0,1,0,0
982,9.4,23.9,0.0,7.4,12.1,39.0,13.0,17.0,50.0,46.0,1013.4,1011.8,1.0,6.0,20.0,22.1,0,0,1,0,0,0,0,0,0,0,1
3665,22.1,36.2,0.0,7.2,10.5,48.0,24.0,28.0,61.0,9.0,1015.2,1009.7,5.0,5.0,26.4,35.1,0,0,1,0,0,0,1,0,0,0,0
1281,13.7,24.8,0.0,2.2,9.8,17.0,6.0,6.0,76.0,50.0,1025.8,1022.3,2.0,3.0,18.4,23.8,0,1,0,0,0,0,0,1,0,0,0
11606,18.1,31.7,0.0,9.6,12.5,54.0,9.0,33.0,66.0,47.0,1014.8,1013.0,0.0,1.0,25.2,30.0,0,0,0,1,0,1,0,0,0,0,0
974,11.3,22.1,0.0,2.8,8.7,24.0,7.0,2.0,71.0,47.0,1024.6,1021.0,6.0,2.0,15.8,21.1,0,0,0,0,1,0,0,1,0,0,0
3846,19.1,26.5,0.0,5.6,8.9,46.0,19.0,28.0,69.0,52.0,1020.4,1016.4,5.0,1.0,21.0,25.4,0,0,0,0,1,0,0,1,0,0,0
5484,11.0,28.7,0.0,8.0,10.1,74.0,35.0,46.0,12.0,3.0,1015.9,1008.3,0.0,0.0,20.3,28.3,0,0,1,0,0,0,0,0,1,0,0
11426,9.5,14.8,2.0,1.8,4.1,61.0,33.0,26.0,91.0,96.0,1006.8,1006.0,8.0,8.0,10.4,13.2,1,0,0,0,1,0,0,0,0,1,0
4563,20.4,23.2,0.6,4.2,0.9,52.0,30.0,33.0,85.0,91.0,1013.2,1010.6,5.0,8.0,22.3,21.7,0,0,0,1,0,1,0,0,0,0,0
1371,4.9,26.0,0.0,5.6,10.8,30.0,7.0,15.0,27.0,13.0,1020.9,1017.2,0.0,0.0,16.0,25.0,0,0,0,0,1,0,1,0,0,0,0
4113,9.6,14.2,0.0,2.8,2.1,70.0,35.0,31.0,81.0,91.0,1017.1,1017.4,7.0,8.0,11.7,13.1,0,0,0,0,1,0,0,0,1,0,0
4619,23.4,26.4,1.0,3.4,2.9,30.0,11.0,13.0,84.0,93.0,1012.2,1010.7,7.0,7.0,24.9,24.4,0,1,0,0,0,1,0,0,0,0,0
8153,6.2,18.8,0.0,2.6,10.1,31.0,13.0,24.0,56.0,54.0,1034.3,1030.5,3.0,4.0,12.3,16.2,0,0,0,0,1,1,0,0,0,0,0
11838,19.8,23.9,0.6,8.2,4.4,57.0,20.0,30.0,69.0,55.0,1007.9,1009.0,7.0,7.0,21.2,22.0,0,0,1,0,0,1,0,0,0,0,0
13850,5.0,16.6,0.0,1.4,7.4,24.0,6.0,9.0,99.0,56.0,1029.8,1027.0,7.0,5.0,7.9,16.4,0,0,0,0,1,0,0,0,0,1,0
7811,6.8,18.0,0.0,3.0,10.3,52.0,20.0,24.0,45.0,30.0,1016.3,1013.5,2.0,3.0,12.2,15.7,0,0,0,0,1,1,0,0,0,0,0
9270,6.1,23.9,0.0,4.4,10.6,26.0,7.0,7.0,46.0,27.0,1024.4,1020.3,2.0,2.0,15.7,22.7,0,1,0,0,0,1,0,0,0,0,0
7096,23.3,30.0,1.8,4.2,3.7,44.0,24.0,28.0,76.0,69.0,1013.3,1010.5,7.0,7.0,26.4,29.4,1,1,0,0,0,0,0,1,0,0,0
4309,11.0,14.5,13.0,2.0,0.0,33.0,17.0,13.0,93.0,89.0,1019.9,1015.3,8.0,8.0,11.7,14.1,1,1,0,0,0,0,0,0,1,0,0
11812,8.3,20.9,0.0,7.6,12.4,35.0,17.0,26.0,42.0,46.0,1020.9,1019.9,1.0,1.0,16.6,19.6,0,0,1,0,0,1,0,0,0,0,0
2158,15.3,30.5,0.0,8.0,11.1,39.0,26.0,24.0,46.0,20.0,1020.7,1016.3,1.0,1.0,22.4,30.0,0,0,1,0,0,1,0,0,0,0,0
13012,13.9,25.7,0.0,6.2,4.8,28.0,11.0,11.0,81.0,51.0,1018.2,1015.4,8.0,7.0,15.8,25.6,0,0,0,1,0,0,0,0,0,1,0
6311,19.9,27.3,0.0,7.6,10.7,39.0,22.0,30.0,61.0,56.0,1020.7,1016.0,5.0,1.0,24.2,25.7,0,0,1,0,0,0,0,1,0,0,0
5773,25.1,31.3,1.2,8.4,10.7,35.0,17.0,28.0,69.0,66.0,1010.9,1008.7,7.0,6.0,29.7,30.2,1,0,0,1,0,0,0,1,0,0,0
6786,20.8,30.2,0.0,6.0,11.0,26.0,6.0,15.0,76.0,54.0,1015.6,1012.5,3.0,1.0,27.4,29.3,0,1,0,0,0,0,0,1,0,0,0
732,12.6,22.3,0.0,2.8,7.9,48.0,15.0,35.0,58.0,54.0,1019.6,1015.4,2.0,5.0,18.8,20.4,0,0,0,0,1,1,0,0,0,0,0
4760,18.6,33.3,0.0,12.0,11.4,37.0,22.0,19.0,37.0,19.0,1016.6,1013.5,1.0,3.0,25.0,32.0,0,0,1,0,0,0,0,0,1,0,0
1683,7.2,17.7,0.0,7.4,10.7,43.0,20.0,22.0,42.0,38.0,1025.3,1022.5,0.0,0.0,13.7,17.1,0,0,0,0,1,0,1,0,0,0,0
1142,5.6,32.7,0.0,9.0,11.5,28.0,2.0,11.0,14.0,5.0,1020.5,1015.0,0.0,0.0,20.6,31.2,0,0,1,0,0,0,1,0,0,0,0
7658,16.0,26.0,1.6,5.4,9.9,39.0,11.0,22.0,70.0,48.0,1025.4,1022.2,3.0,3.0,19.5,24.9,1,1,0,0,0,1,0,0,0,0,0
5567,13.1,21.2,0.6,6.0,11.8,43.0,22.0,20.0,56.0,43.0,1024.8,1021.8,6.0,1.0,15.2,19.8,0,0,0,1,0,0,0,0,0,1,0
6466,25.3,30.6,1.4,6.6,3.7,35.0,17.0,7.0,88.0,67.0,1011.1,1008.0,7.0,7.0,27.2,29.4,1,1,0,0,0,0,0,1,0,0,0
7062,15.7,23.1,5.2,1.6,3.2,30.0,9.0,26.0,84.0,73.0,1027.0,1025.9,6.0,6.0,18.0,21.6,1,1,0,0,0,1,0,0,0,0,0
1643,1.1,18.5,0.0,5.0,10.3,50.0,13.0,24.0,65.0,30.0,1027.6,1024.1,1.0,2.0,9.6,17.5,0,0,0,0,1,0,1,0,0,0,0
3855,24.0,33.7,0.0,7.2,9.8,37.0,17.0,17.0,77.0,46.0,1012.7,1009.1,6.0,5.0,28.1,32.9,0,1,0,0,0,0,1,0,0,0,0
1187,6.2,13.2,0.0,3.2,1.0,56.0,35.0,28.0,68.0,65.0,1010.6,1004.3,7.0,8.0,10.1,12.8,0,0,0,0,1,0,0,0,1,0,0
8568,16.6,21.5,0.0,6.6,2.2,48.0,19.0,33.0,51.0,58.0,1038.8,1035.9,7.0,7.0,18.6,19.7,0,0,1,0,0,1,0,0,0,0,0
3269,10.8,22.1,0.0,2.2,1.9,33.0,19.0,11.0,82.0,58.0,1026.1,1022.5,7.0,7.0,15.4,21.2,0,0,0,0,1,1,0,0,0,0,0
10586,2.7,14.7,0.0,0.6,3.0,24.0,6.0,15.0,99.0,71.0,1022.2,1017.7,7.0,6.0,7.9,14.1,0,0,0,0,1,1,0,0,0,0,0
3630,17.3,30.4,0.0,5.4,10.6,35.0,13.0,22.0,71.0,59.0,1016.7,1012.7,2.0,1.0,24.5,27.4,0,0,0,0,1,0,1,0,0,0,0
8090,3.5,18.9,0.0,1.2,1.4,41.0,17.0,19.0,84.0,50.0,1021.8,1016.6,7.0,7.0,10.5,18.3,0,0,0,0,1,0,0,0,0,1,0
8402,19.8,25.2,2.0,4.0,0.0,26.0,19.0,15.0,84.0,86.0,1024.5,1021.2,7.0,8.0,21.3,20.8,1,1,0,0,0,1,0,0,0,0,0
2691,13.9,20.6,0.0,10.8,9.7,54.0,41.0,35.0,64.0,60.0,1018.2,1019.6,4.0,5.0,15.9,19.9,0,0,0,1,0,0,0,0,0,1,0
12575,17.7,28.2,1.0,26.0,11.7,41.0,20.0,30.0,81.0,67.0,1022.5,1023.0,6.0,5.0,25.2,27.0,0,0,0,1,0,1,0,0,0,0,0
5861,21.9,23.5,3.0,2.6,0.0,63.0,35.0,37.0,91.0,89.0,1011.3,1012.1,7.0,7.0,23.0,23.4,1,0,0,1,0,1,0,0,0,0,0
5455,2.4,18.1,0.0,2.0,10.3,30.0,11.0,17.0,64.0,30.0,1028.8,1024.9,0.0,0.0,9.0,17.7,0,0,0,0,1,0,0,0,1,0,0
5064,23.0,32.6,8.2,6.8,7.5,56.0,7.0,15.0,80.0,64.0,1013.4,1008.9,4.0,4.0,27.9,30.0,1,0,1,0,0,0,1,0,0,0,0
7936,18.7,27.6,0.0,5.6,12.4,57.0,19.0,37.0,60.0,50.0,1012.3,1007.6,4.0,1.0,22.8,26.9,0,0,0,1,0,1,0,0,0,0,0
2741,18.7,40.2,0.0,12.2,13.3,43.0,24.0,7.0,23.0,8.0,1010.8,1007.3,0.0,0.0,31.5,39.6,0,0,0,1,0,0,0,0,0,0,1
2557,23.2,31.6,0.0,5.0,9.6,35.0,11.0,28.0,85.0,56.0,1012.8,1009.4,6.0,2.0,26.3,30.4,0,0,0,0,1,0,1,0,0,0,0
5504,12.7,28.4,0.0,5.4,11.0,30.0,9.0,15.0,62.0,40.0,1025.8,1021.8,1.0,1.0,20.5,26.8,0,1,0,0,0,0,0,0,0,0,1
1210,3.2,12.9,0.2,0.8,0.0,31.0,9.0,9.0,99.0,86.0,1008.9,1006.4,8.0,8.0,5.1,12.4,0,0,0,0,1,0,0,0,1,0,0
155,7.9,16.0,2.2,1.2,1.5,33.0,7.0,22.0,90.0,90.0,1023.1,1021.7,8.0,7.0,11.6,13.8,1,1,0,0,0,0,0,0,1,0,0
3014,8.9,18.9,0.0,4.8,5.4,59.0,30.0,15.0,65.0,48.0,1011.2,1008.8,7.0,6.0,13.3,17.9,0,0,1,0,0,0,0,0,0,1,0
869,20.6,29.8,36.2,4.2,8.6,33.0,4.0,11.0,67.0,70.0,1008.8,1008.6,6.0,7.0,28.0,26.5,1,0,0,1,0,0,0,1,0,0,0
13912,12.5,24.4,0.0,4.8,7.2,50.0,6.0,7.0,78.0,43.0,1014.6,1012.0,8.0,7.0,14.0,21.6,0,0,1,0,0,0,0,0,0,1,0
1006,11.9,19.5,0.0,5.6,3.4,44.0,11.0,28.0,64.0,46.0,1022.2,1021.2,6.0,6.0,15.5,18.7,0,0,0,1,0,0,0,0,1,0,0
1263,13.1,33.0,0.0,11.2,11.6,43.0,15.0,24.0,14.0,13.0,1016.2,1012.5,0.0,1.0,23.3,30.4,0,1,0,0,0,0,1,0,0,0,0
2944,17.1,24.6,0.0,2.4,5.3,19.0,4.0,7.0,80.0,64.0,1020.4,1016.8,7.0,7.0,19.3,23.9,0,0,0,0,1,0,0,1,0,0,0
9864,24.0,31.9,0.0,12.8,3.4,30.0,17.0,15.0,40.0,53.0,1010.4,1009.0,8.0,8.0,26.6,28.5,0,0,0,1,0,0,0,0,0,1,0
11406,5.8,12.2,18.4,1.0,7.5,26.0,7.0,7.0,93.0,87.0,1032.7,1033.1,8.0,5.0,7.6,10.2,1,0,0,0,1,0,0,0,0,1,0
11575,8.0,24.2,0.0,3.8,10.4,24.0,13.0,9.0,63.0,32.0,1032.0,1027.8,0.0,1.0,16.0,23.7,0,1,0,0,0,1,0,0,0,0,0
1234,7.1,20.2,0.2,1.8,5.7,33.0,13.0,20.0,71.0,46.0,1023.3,1020.4,7.0,2.0,12.6,19.6,0,0,0,0,1,0,0,0,0,0,1
6858,15.5,27.0,0.0,5.6,10.1,46.0,17.0,26.0,63.0,46.0,1020.0,1017.5,1.0,3.0,22.1,25.5,0,0,0,0,1,0,0,1,0,0,0
5767,13.1,23.2,0.0,7.0,13.1,50.0,4.0,24.0,52.0,50.0,1008.9,1008.3,1.0,2.0,21.1,22.0,0,0,0,1,0,0,0,0,0,0,1
2074,5.6,24.4,0.0,5.4,8.1,52.0,19.0,35.0,61.0,57.0,1015.5,1014.1,3.0,6.0,13.9,20.0,0,1,0,0,0,0,0,0,1,0,0
1319,14.4,21.7,0.0,5.0,7.1,59.0,33.0,24.0,59.0,56.0,1015.5,1012.1,4.0,7.0,18.3,19.9,0,0,1,0,0,0,0,0,0,0,1
3389,11.9,33.6,0.0,7.6,13.2,31.0,19.0,17.0,25.0,17.0,1022.8,1020.1,0.0,0.0,26.9,32.0,0,0,1,0,0,0,0,0,0,0,1
2553,5.1,22.6,0.0,2.0,10.2,35.0,6.0,13.0,74.0,39.0,1025.3,1022.8,4.0,3.0,15.3,21.4,0,1,0,0,0,0,0,0,1,0,0
5904,18.6,25.1,0.0,4.8,10.5,31.0,17.0,17.0,61.0,56.0,1014.9,1013.4,1.0,1.0,23.6,23.9,0,1,0,0,0,1,0,0,0,0,0
220,11.2,20.1,22.8,3.2,8.2,43.0,13.0,20.0,84.0,50.0,1019.4,1013.8,4.0,2.0,13.6,19.3,1,0,0,0,1,0,0,0,0,0,1
9918,16.0,21.2,0.0,2.6,2.4,35.0,11.0,22.0,75.0,50.0,1006.4,1005.2,7.0,7.0,16.7,19.6,0,1,0,0,0,1,0,0,0,0,0
4518,15.1,33.4,0.0,5.8,11.7,54.0,31.0,24.0,44.0,19.0,1019.3,1015.8,1.0,1.0,22.4,31.6,0,1,0,0,0,0,0,0,0,1,0
5663,12.4,19.3,4.0,3.4,7.9,46.0,22.0,28.0,96.0,54.0,1014.0,1010.7,7.0,4.0,15.0,18.0,1,0,0,0,1,0,0,0,1,0,0
5735,17.9,31.1,0.0,16.6,10.6,67.0,39.0,33.0,4.0,11.0,1001.8,1001.8,2.0,0.0,27.4,30.3,0,0,1,0,0,0,0,0,1,0,0
4272,7.9,14.7,0.0,3.4,4.6,48.0,31.0,20.0,79.0,46.0,1016.7,1016.7,2.0,6.0,8.9,13.7,0,0,0,0,1,0,0,0,0,1,0
3814,25.9,34.4,0.0,6.8,8.5,41.0,13.0,22.0,70.0,38.0,1011.0,1007.2,7.0,7.0,28.8,34.4,0,1,0,0,0,0,1,0,0,0,0
9492,20.1,39.6,0.0,9.6,10.3,37.0,15.0,17.0,13.0,6.0,1012.8,1007.9,6.0,6.0,28.4,38.4,0,0,1,0,0,0,0,0,0,1,0
8932,14.7,20.1,0.6,4.6,0.5,35.0,11.0,9.0,72.0,58.0,1020.6,1018.5,8.0,8.0,16.6,18.5,0,0,1,0,0,1,0,0,0,0,0
6463,9.1,14.8,19.0,2.6,3.2,37.0,9.0,4.0,97.0,78.0,1029.5,1028.0,7.0,6.0,11.0,14.1,1,0,0,0,1,1,0,0,0,0,0
14593,10.7,16.7,28.8,3.2,3.2,56.0,24.0,24.0,100.0,58.0,1010.0,1013.3,8.0,7.0,10.8,14.5,1,0,1,0,0,0,0,0,0,1,0
2679,9.6,23.7,0.0,5.2,11.0,19.0,7.0,2.0,53.0,36.0,1024.3,1020.9,0.0,1.0,16.6,23.2,0,0,0,0,1,0,0,1,0,0,0
1535,18.4,29.9,7.0,7.0,9.0,24.0,4.0,7.0,77.0,52.0,1014.9,1010.7,1.0,5.0,22.9,29.3,1,1,0,0,0,0,0,1,0,0,0
6003,8.2,21.1,0.0,1.0,6.3,30.0,6.0,20.0,88.0,41.0,1022.7,1019.3,6.0,7.0,9.1,20.3,0,1,0,0,0,0,0,0,0,1,0
6078,11.0,14.6,1.0,4.6,7.9,87.0,35.0,31.0,65.0,41.0,1012.3,1018.3,4.0,4.0,11.4,13.5,0,0,0,0,1,0,0,0,0,1,0
2965,3.8,16.9,0.2,3.6,9.9,35.0,13.0,19.0,52.0,41.0,1023.1,1022.4,1.0,4.0,11.7,15.9,0,0,0,0,1,0,0,0,0,0,1
2627,24.1,32.6,0.0,7.6,9.8,46.0,2.0,35.0,68.0,60.0,1012.9,1009.5,2.0,1.0,28.8,31.3,0,0,1,0,0,0,1,0,0,0,0
763,8.8,16.3,3.2,3.2,2.4,28.0,13.0,11.0,84.0,54.0,1022.4,1020.6,7.0,7.0,9.1,15.4,1,0,1,0,0,0,0,0,0,1,0
10968,5.4,14.7,0.0,3.8,4.2,37.0,15.0,20.0,97.0,97.0,1022.0,1019.3,7.0,4.0,11.4,14.1,0,0,1,0,0,0,0,0,0,1,0
3005,9.7,20.6,0.0,4.4,6.0,28.0,11.0,13.0,64.0,48.0,1019.6,1018.1,7.0,7.0,16.7,19.7,0,0,1,0,0,0,0,0,0,0,1
1293,4.0,14.0,0.2,2.4,1.7,33.0,9.0,15.0,78.0,71.0,1022.8,1021.1,7.0,7.0,10.4,12.1,0,0,1,0,0,0,0,0,1,0,0
9503,21.3,33.1,0.2,10.2,7.7,72.0,35.0,20.0,58.0,57.0,1009.3,1007.2,7.0,7.0,24.8,27.0,0,0,1,0,0,0,0,0,0,1,0
1280,11.3,17.8,12.2,3.4,8.5,52.0,31.0,22.0,51.0,45.0,1020.0,1021.3,3.0,6.0,15.3,16.6,1,0,1,0,0,0,0,0,0,0,1
1654,6.8,21.9,0.0,6.0,10.8,22.0,6.0,6.0,41.0,22.0,1018.2,1014.3,1.0,3.0,15.0,21.4,0,0,0,0,1,0,0,1,0,0,0
2692,16.7,35.8,0.0,28.0,8.5,37.0,15.0,4.0,28.0,17.0,1021.6,1018.8,0.0,4.0,29.3,35.1,0,0,1,0,0,0,0,0,1,0,0
825,14.7,22.8,0.0,4.6,1.8,30.0,6.0,11.0,65.0,88.0,1015.2,1014.5,8.0,7.0,22.0,21.9,0,0,0,1,0,0,0,0,0,1,0
13832,5.4,9.1,7.4,6.0,3.4,56.0,20.0,7.0,70.0,99.0,1004.4,1009.9,7.0,5.0,7.2,6.7,1,0,0,0,1,0,0,0,0,1,0
2606,8.7,18.8,0.0,7.0,2.0,52.0,7.0,22.0,73.0,71.0,1013.5,1011.8,5.0,8.0,16.8,17.9,0,0,1,0,0,0,0,0,0,1,0
14102,5.4,19.9,0.0,1.4,9.6,30.0,6.0,9.0,100.0,49.0,1034.2,1031.5,0.0,1.0,7.5,19.5,0,1,0,0,0,0,0,0,0,1,0
688,8.2,16.0,0.0,2.2,0.6,22.0,4.0,6.0,50.0,34.0,1020.7,1018.6,6.0,6.0,12.2,15.9,0,0,0,0,1,0,0,1,0,0,0
3126,12.1,25.1,0.0,7.2,1.7,28.0,17.0,9.0,49.0,30.0,1022.4,1018.1,7.0,7.0,18.3,24.2,0,0,1,0,0,1,0,0,0,0,0
3480,21.3,38.7,0.0,12.0,12.2,37.0,13.0,11.0,44.0,18.0,1013.7,1009.6,1.0,0.0,26.3,38.0,0,0,0,1,0,0,0,0,0,0,1
1187,11.0,17.9,1.4,0.2,0.5,28.0,9.0,11.0,94.0,86.0,1024.4,1022.3,8.0,8.0,14.5,16.7,1,0,0,0,1,0,0,0,0,0,1
9828,13.9,23.1,1.0,6.8,11.2,65.0,13.0,43.0,85.0,26.0,1003.6,1001.9,7.0,5.0,15.2,22.1,0,0,0,1,0,1,0,0,0,0,0
39,21.0,37.5,0.0,14.8,12.9,41.0,20.0,15.0,13.0,9.0,1006.6,1002.6,0.0,0.0,30.3,36.1,0,0,0,1,0,0,1,0,0,0,0
2076,20.1,32.5,5.8,7.2,6.0,67.0,11.0,30.0,93.0,54.0,993.0,988.8,8.0,6.0,21.5,31.0,1,0,0,1,0,0,0,0,0,1,0
11343,8.2,17.0,7.4,0.4,1.3,30.0,4.0,11.0,90.0,53.0,1024.4,1021.0,7.0,7.0,9.9,16.3,1,0,0,0,1,1,0,0,0,0,0
4589,20.1,30.4,0.0,8.8,12.0,35.0,13.0,22.0,54.0,55.0,1012.4,1008.2,1.0,3.0,26.8,29.8,0,0,1,0,0,0,0,1,0,0,0
2579,13.1,28.1,0.0,3.0,9.9,17.0,6.0,9.0,65.0,39.0,1021.0,1018.4,4.0,1.0,18.7,25.9,0,1,0,0,0,0,0,1,0,0,0
11463,11.7,27.5,0.0,9.4,13.5,35.0,19.0,9.0,39.0,26.0,1023.3,1020.5,4.0,1.0,17.6,25.4,0,0,0,1,0,1,0,0,0,0,0
10536,6.5,23.2,0.0,2.8,10.4,39.0,4.0,19.0,72.0,30.0,1016.1,1013.5,1.0,3.0,14.0,22.8,0,1,0,0,0,1,0,0,0,0,0
1152,13.4,26.6,0.0,3.2,9.4,48.0,30.0,19.0,54.0,29.0,1019.6,1015.4,0.0,1.0,17.1,26.5,0,1,0,0,0,0,0,0,0,0,1
5782,21.6,42.1,0.0,17.0,13.7,43.0,15.0,15.0,10.0,4.0,1012.5,1009.1,1.0,0.0,29.7,39.3,0,0,0,1,0,0,0,0,1,0,0
5020,8.2,15.6,0.0,2.2,4.8,31.0,13.0,20.0,68.0,49.0,1026.1,1025.6,4.0,7.0,10.7,14.5,0,0,0,0,1,0,0,0,0,1,0
385,17.6,36.1,0.0,13.8,12.8,39.0,7.0,15.0,21.0,19.0,1013.5,1009.3,1.0,1.0,28.1,34.5,0,0,0,1,0,0,1,0,0,0,0
14373,13.7,32.1,0.0,5.4,9.9,24.0,4.0,9.0,86.0,36.0,1019.2,1014.5,4.0,6.0,16.2,29.7,0,1,0,0,0,0,0,0,0,1,0
114,13.1,28.5,0.0,6.2,9.9,39.0,20.0,7.0,40.0,23.0,1027.5,1023.6,0.0,1.0,17.5,27.9,0,1,0,0,0,0,0,0,0,0,1
8842,9.2,18.7,0.0,4.8,9.9,46.0,13.0,20.0,40.0,43.0,1014.6,1012.9,1.0,1.0,15.8,17.1,0,0,0,0,1,1,0,0,0,0,0
14001,10.3,21.4,0.8,8.2,8.9,44.0,4.0,13.0,89.0,42.0,1016.8,1015.4,5.0,6.0,12.1,18.9,0,0,0,1,0,0,0,0,0,1,0
7129,6.4,13.0,0.6,1.2,2.4,31.0,9.0,20.0,87.0,65.0,1033.9,1033.1,7.0,7.0,8.1,12.1,0,0,0,0,1,0,0,0,0,1,0
4520,21.3,26.0,0.6,5.4,5.1,46.0,20.0,20.0,96.0,87.0,1014.6,1012.3,7.0,7.0,22.6,23.7,0,0,0,1,0,1,0,0,0,0,0
